index,rating,city,province,superhost,price,house_type,link,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Suitable for events,Crib,Pack ’n play/Travel crib,Window guards,Heating,Smoke alarm,Carbon monoxide alarm,Microwave,Cooking basics,Private entrance,Free street parking,Pets allowed,Smoking allowed,Long term stays allowed,Security cameras on property,Iron,Hot water,Breakfast,Essentials,Fire extinguisher,Lock on bedroom door,First aid kit,Dishes and silverware,Hot tub,Private living room,Host greets you,Fire pit,Outdoor dining area,Self check-in,Lockbox,Outdoor shower,Outdoor furniture,Cleaning before checkout,Bidet,Safe,Mini fridge,Free driveway parking on premises,Luggage dropoff allowed,Elevator,Trash compactor,Ceiling fan,Freezer,Laundromat nearby,Smart lock,Hot water kettle,Dining table,Cleaning products,Shower gel,Drying rack for clothing,Ethernet connection,Rice maker,Barbecue utensils,Bread maker,EV charger,Mosquito net,High chair,Outlet covers,Table corner guards,Central heating,Private hot tub,Paid street parking off premises,Single level home,Bathtub,Blender,Books and reading material,Portable heater,Building staff,Baking sheet,Waterfront,Wine glasses,Record player,Lake access,Radiant heating,Free resort access,Keypad,Portable fans,Bikes,Resort access,Toaster,Shared hot tub,Sauna,Children’s dinnerware,Window AC unit,Piano,Changing table,Fireplace guards,Board games,Ping pong table,Boat slip,Paid resort access,Hammock,Beach essentials,Private sauna,Kayak,Shared sauna,Bed_num,bedroom_num,tv,coffee,shampoo,soap,conditioner,dedicated workspace,stove,gym,indoor fireplace,kitchen,wifi,clothing storage,refrigerator,exercise equipment,paid parking,free parking,children’s books and toys,oven,washer,sound system,bbq grill,dryer,baby,view,free residential garage,air conditioning,game console,guest_num,bath_num,id,pool,backyard,free carport,ski-in,beach access,balcony
417,0.0,dammam,Eastern,0.0,724,Private room in rental unit,https://www.airbnb.com/rooms/37847601?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0.0,0.0DammamEasternFalse724.0Private room in rental unit,0,0,0,0,0,0
418,0.0,dammam,Eastern,0.0,98,Entire rental unit,https://www.airbnb.com/rooms/34203638?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,3,1.0,0.0DammamEasternFalse98.0Entire rental unit,0,0,0,0,0,0
419,0.0,alkhobar,Eastern,0.0,675,Entire rental unit,https://www.airbnb.com/rooms/44424036?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,1.0,0.0Al KhobarEasternFalse675.0Entire rental unit,0,0,0,1,1,0
420,0.0,alkhobar,Eastern,0.0,65,Private room in rental unit,https://www.airbnb.com/rooms/50236053?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0Al KhobarEasternFalse65.0Private room in rental unit,0,0,0,0,0,0
421,0.0,alkhobar,Eastern,0.0,3000,Private room in rental unit,https://www.airbnb.com/rooms/45356215?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0.0,0.0Al KhobarEasternFalse3000.0Private room in rental unit,0,0,0,0,0,0
422,0.0,dammam,Eastern,1.0,350,Entire loft,https://www.airbnb.com/rooms/49329289?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,0.0DammamEasternTrue350.0Entire loft,0,0,0,0,0,0
423,0.0,dammam,Eastern,0.0,415,Entire rental unit,https://www.airbnb.com/rooms/36051003?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5,2.0,0.0DammamEasternFalse415.0Entire rental unit,0,0,0,0,0,0
424,0.0,alkhobar,Eastern,0.0,1734,Private room in serviced apartment,https://www.airbnb.com/rooms/45570194?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4,2.0,0.0Al KhobarEasternFalse1734.0Private room in serviced apartment,1,0,0,0,0,0
425,4.85,dammam,Eastern,0.0,506,Entire rental unit,https://www.airbnb.com/rooms/26212980?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1.0,4.85ArrakahEasternFalse506.0Entire rental unit,0,0,0,0,0,0
426,3.25,alkhobar,Eastern,0.0,270,Private room in serviced apartment,https://www.airbnb.com/rooms/28000175?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0.0,3.25Al KhobarEasternFalse270.0Private room in serviced apartment,1,0,0,0,0,0
427,0.0,dammam,Eastern,0.0,350,Private room in residential home,https://www.airbnb.com/rooms/42602881?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4,0.0,0.0DammamEasternFalse350.0Private room in residential home,0,0,0,0,0,0
428,4.33,alkhobar,Eastern,0.0,938,Entire place,https://www.airbnb.com/rooms/10127505?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1.0,4.33Al KhobarEasternFalse938.0Entire place,1,0,0,0,0,0
429,0.0,alkhobar,Eastern,0.0,3650,Entire rental unit,https://www.airbnb.com/rooms/48189589?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1.0,0.0Al KhobarEasternFalse3650.0Entire rental unit,0,0,0,0,0,0
430,4.67,dammam,Eastern,0.0,1500,Farm stay,https://www.airbnb.com/rooms/45205864?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2.0,4.67DammamEasternFalse1500.0Farm stay,1,0,0,0,0,0
431,0.0,alkhobar,Eastern,0.0,500,Private room in serviced apartment,https://www.airbnb.com/rooms/28000691?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4,2.0,0.0Al KhobarEasternFalse500.0Private room in serviced apartment,1,0,0,0,0,0
432,0.0,alkhobar,Eastern,0.0,2443,Entire chalet,https://www.airbnb.com/rooms/18947459?previous_page_section_name=1000&translate_ugc=false&federated_search_id=8036bc6b-117d-4338-8e93-0470f8e7a0e3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,3.0,0.0Al KhobarEasternFalse2443.0Entire chalet,1,0,0,0,0,0
433,3.0,dammam,Eastern,0.0,150,Private room in rental unit,https://www.airbnb.com/rooms/32274367?previous_page_section_name=1000&translate_ugc=false&federated_search_id=f3afb1fe-db40-49cc-bf2a-611e600434a2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,4,0.0,3.0Eastern ProvinceEasternFalse150.0Private room in rental unit,0,0,0,0,0,0
434,4.95,alkhobar,Eastern,1.0,493,Entire condominium (condo),https://www.airbnb.com/rooms/51530566?previous_page_section_name=1000&translate_ugc=false&federated_search_id=e0c279e4-ec16-4921-9cf1-45b34dcff4d6,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2.0,4.95Al KhobarEasternTrue493.0Entire condominium (condo),0,0,1,0,1,0
435,4.0,alkhobar,Eastern,0.0,2000,Entire chalet,https://www.airbnb.com/rooms/46244410?previous_page_section_name=1000&translate_ugc=false&federated_search_id=258df5e6-356d-40ee-a1d2-415dbd4a2449,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,4.0,4.0Al KhobarEasternFalse2000.0Entire chalet,1,1,0,0,0,0
436,0.0,dhahran,Eastern,0.0,1300,Entire chalet,https://www.airbnb.com/rooms/46719771?previous_page_section_name=1000&translate_ugc=false&federated_search_id=258df5e6-356d-40ee-a1d2-415dbd4a2449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3.0,0.0DhahranEasternFalse1300.0Entire chalet,0,0,0,0,0,0
437,4.58,alkhobar,Eastern,1.0,786,Entire residential home,https://www.airbnb.com/rooms/31247197?previous_page_section_name=1000&translate_ugc=false&federated_search_id=54c0b3cf-94eb-46f9-acca-008d745f580c,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,12,3.0,4.58Al KhobarEasternTrue786.0Entire residential home,0,1,0,0,0,0
438,4.25,alkhobar,Eastern,0.0,2000,Entire chalet,https://www.airbnb.com/rooms/49653707?previous_page_section_name=1000&translate_ugc=false&federated_search_id=54c0b3cf-94eb-46f9-acca-008d745f580c,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,11,6.0,4.25Al KhobarEasternFalse2000.0Entire chalet,1,0,0,0,0,0
439,0.0,alkhobar,Eastern,0.0,125,Entire rental unit,https://www.airbnb.com/rooms/33321533?previous_page_section_name=1000&translate_ugc=false&federated_search_id=54c0b3cf-94eb-46f9-acca-008d745f580c,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0Al KhobarEasternFalse125.0Entire rental unit,0,0,0,0,0,0
440,0.0,alkhobar,Eastern,0.0,1250,Entire villa,https://www.airbnb.com/rooms/52238082?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4cc30c45-18bf-4094-b807-b74c4d975d90,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,7,6.0,0.0Al KhobarEasternFalse1250.0Entire villa,0,0,0,0,1,0
441,0.0,dhahran,Eastern,0.0,1800,Entire chalet,https://www.airbnb.com/rooms/47553397?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4cc30c45-18bf-4094-b807-b74c4d975d90,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,8,4.0,0.0DhahranEasternFalse1800.0Entire chalet,1,1,0,0,0,0
442,0.0,dammam,Eastern,0.0,1314,Private room in resort,https://www.airbnb.com/rooms/48040338?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4cc30c45-18bf-4094-b807-b74c4d975d90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,4,0.0,0.0DammamEasternFalse1314.0Private room in resort,1,1,0,0,1,1
443,0.0,alkhobar,Eastern,0.0,280,Entire rental unit,https://www.airbnb.com/rooms/35396120?previous_page_section_name=1000&translate_ugc=false&federated_search_id=4cc30c45-18bf-4094-b807-b74c4d975d90,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1.0,0.0Al KhobarEasternFalse280.0Entire rental unit,0,0,0,0,0,0
444,3.67,alkhobar,Eastern,0.0,700,Private room in serviced apartment,https://www.airbnb.com/rooms/32973380?previous_page_section_name=1000&translate_ugc=false&federated_search_id=c9c42825-f451-4d91-b137-9b70e3aedbe1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6,2.0,3.67Al KhobarEasternFalse700.0Private room in serviced apartment,1,0,0,0,0,0
445,0.0,alkhobar,Eastern,0.0,2000,Entire chalet,https://www.airbnb.com/rooms/41102066?previous_page_section_name=1000&translate_ugc=false&federated_search_id=c9c42825-f451-4d91-b137-9b70e3aedbe1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,4.0,0.0Al KhobarEasternFalse2000.0Entire chalet,1,0,0,0,0,0
446,5.0,dhahran,SaudiArabia,0.0,250,Entire rental unit,https://www.airbnb.com/rooms/32981610?previous_page_section_name=1000&translate_ugc=false&federated_search_id=c9c42825-f451-4d91-b137-9b70e3aedbe1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1.0,5.0Saudi ArabiaSaudiArabiaFalse250.0Entire rental unit,0,0,0,0,0,0
447,0.0,alkhobar,Eastern,0.0,1500,Entire serviced apartment,https://www.airbnb.com/rooms/46751783?previous_page_section_name=1000&translate_ugc=false&federated_search_id=c9c42825-f451-4d91-b137-9b70e3aedbe1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,2.0,0.0Al KhobarEasternFalse1500.0Entire serviced apartment,0,0,0,0,0,0
448,0.0,alkhobar,Eastern,0.0,1800,Room in hotel,https://www.airbnb.com/rooms/46007337?previous_page_section_name=1000&translate_ugc=false&federated_search_id=c9c42825-f451-4d91-b137-9b70e3aedbe1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0.0,0.0Al KhobarEasternFalse1800.0Room in hotel,1,0,0,0,0,0
